Date,Open,High,Low,Close,Volume
2013-03-14,72.35059760956176,72.35059760956176,72.35059760956176,72.35059760956176,10000
2013-03-15,72.45268924302789,72.45268924302789,72.45268924302789,72.45268924302789,10000
2013-03-18,72.7589641434263,72.7589641434263,72.7589641434263,72.7589641434263,10000
2013-03-19,72.86105577689243,72.86105577689243,72.86105577689243,72.86105577689243,10000
2013-03-20,72.96314741035857,72.96314741035857,72.96314741035857,72.96314741035857,10000
2013-03-21,73.0652390438247,73.0652390438247,73.0652390438247,73.0652390438247,10000
2013-03-22,73.16733067729083,73.16733067729083,73.16733067729083,73.16733067729083,10000
2013-03-25,73.47360557768924,73.47360557768924,73.47360557768924,73.47360557768924,10000
2013-03-26,73.57569721115539,73.57569721115539,73.57569721115539,73.57569721115539,10000
2013-03-27,73.67778884462152,73.67778884462152,73.67778884462152,73.67778884462152,10000
2013-03-28,73.77988047808765,73.77988047808765,73.77988047808765,73.77988047808765,10000
2013-04-01,74.1882470119522,74.1882470119522,74.1882470119522,74.1882470119522,10000
2013-04-02,74.29033864541833,74.29033864541833,74.29033864541833,74.29033864541833,10000
2013-04-03,74.39243027888446,74.39243027888446,74.39243027888446,74.39243027888446,10000
2013-04-04,74.49452191235059,74.49452191235059,74.49452191235059,74.49452191235059,10000
2013-04-05,74.59661354581674,74.59661354581674,74.59661354581674,74.59661354581674,10000
2013-04-08,74.90288844621514,74.90288844621514,74.90288844621514,74.90288844621514,10000
2013-04-09,75.00498007968127,75.00498007968127,75.00498007968127,75.00498007968127,10000
2013-04-10,75.1070717131474,75.1070717131474,75.1070717131474,75.1070717131474,10000
2013-04-11,75.20916334661355,75.20916334661355,75.20916334661355,75.20916334661355,10000
2013-04-12,75.31125498007968,75.31125498007968,75.31125498007968,75.31125498007968,10000
2013-04-15,75.61752988047809,75.61752988047809,75.61752988047809,75.61752988047809,10000
2013-04-16,75.71962151394422,75.71962151394422,75.71962151394422,75.71962151394422,10000
2013-04-17,75.82171314741036,75.82171314741036,75.82171314741036,75.82171314741036,10000
2013-04-18,75.9238047808765,75.9238047808765,75.9238047808765,75.9238047808765,10000
2013-04-19,76.02589641434263,76.02589641434263,76.02589641434263,76.02589641434263,10000
2013-04-22,76.33217131474103,76.33217131474103,76.33217131474103,76.33217131474103,10000
2013-04-23,76.43426294820718,76.43426294820718,76.43426294820718,76.43426294820718,10000
2013-04-24,76.53635458167331,76.53635458167331,76.53635458167331,76.53635458167331,10000
2013-04-25,76.63844621513944,76.63844621513944,76.63844621513944,76.63844621513944,10000
2013-04-26,76.74053784860558,76.74053784860558,76.74053784860558,76.74053784860558,10000
2013-04-29,77.04681274900399,77.04681274900399,77.04681274900399,77.04681274900399,10000
2013-04-30,77.14890438247012,77.14890438247012,77.14890438247012,77.14890438247012,10000
2013-05-01,77.25099601593625,77.25099601593625,77.25099601593625,77.25099601593625,10000
2013-05-02,77.3530876494024,77.3530876494024,77.3530876494024,77.3530876494024,10000
2013-05-03,77.45517928286853,77.45517928286853,77.45517928286853,77.45517928286853,10000
2013-05-06,77.76145418326693,77.76145418326693,77.76145418326693,77.76145418326693,10000
2013-05-07,77.86354581673307,77.86354581673307,77.86354581673307,77.86354581673307,10000
2013-05-08,77.96563745019921,77.96563745019921,77.96563745019921,77.96563745019921,10000
2013-05-09,78.06772908366534,78.06772908366534,78.06772908366534,78.06772908366534,10000
2013-05-10,78.16982071713147,78.16982071713147,78.16982071713147,78.16982071713147,10000
2013-05-13,78.47609561752988,78.47609561752988,78.47609561752988,78.47609561752988,10000
2013-05-14,78.57818725099602,78.57818725099602,78.57818725099602,78.57818725099602,10000
2013-05-15,78.68027888446215,78.68027888446215,78.68027888446215,78.68027888446215,10000
2013-05-16,78.78237051792829,78.78237051792829,78.78237051792829,78.78237051792829,10000
2013-05-17,78.88446215139442,78.88446215139442,78.88446215139442,78.88446215139442,10000
2013-05-20,79.19073705179284,79.19073705179284,79.19073705179284,79.19073705179284,10000
2013-05-21,79.29282868525897,79.29282868525897,79.29282868525897,79.29282868525897,10000
2013-05-22,79.3949203187251,79.3949203187251,79.3949203187251,79.3949203187251,10000
2013-05-23,79.49701195219123,79.49701195219123,79.49701195219123,79.49701195219123,10000
2013-05-24,79.59910358565737,79.59910358565737,79.59910358565737,79.59910358565737,10000
2013-05-28,80.00747011952191,80.00747011952191,80.00747011952191,80.00747011952191,10000
2013-05-29,80.10956175298804,80.10956175298804,80.10956175298804,80.10956175298804,10000
2013-05-30,80.21165338645419,80.21165338645419,80.21165338645419,80.21165338645419,10000
2013-05-31,80.31374501992032,80.31374501992032,80.31374501992032,80.31374501992032,10000
2013-06-03,80.62001992031873,80.62001992031873,80.62001992031873,80.62001992031873,10000
2013-06-04,80.72211155378486,80.72211155378486,80.72211155378486,80.72211155378486,10000
2013-06-05,80.824203187251,80.824203187251,80.824203187251,80.824203187251,10000
2013-06-06,80.92629482071713,80.92629482071713,80.92629482071713,80.92629482071713,10000
2013-06-07,81.02838645418326,81.02838645418326,81.02838645418326,81.02838645418326,10000
2013-06-10,81.33466135458167,81.33466135458167,81.33466135458167,81.33466135458167,10000
2013-06-11,81.43675298804781,81.43675298804781,81.43675298804781,81.43675298804781,10000
2013-06-12,81.53884462151395,81.53884462151395,81.53884462151395,81.53884462151395,10000
2013-06-13,81.64093625498008,81.64093625498008,81.64093625498008,81.64093625498008,10000
2013-06-14,81.74302788844622,81.74302788844622,81.74302788844622,81.74302788844622,10000
2013-06-17,82.04930278884463,82.04930278884463,82.04930278884463,82.04930278884463,10000
2013-06-18,82.15139442231076,82.15139442231076,82.15139442231076,82.15139442231076,10000
2013-06-19,82.25348605577689,82.25348605577689,82.25348605577689,82.25348605577689,10000
2013-06-20,82.35557768924303,82.35557768924303,82.35557768924303,82.35557768924303,10000
2013-06-21,82.45766932270917,82.45766932270917,82.45766932270917,82.45766932270917,10000
2013-06-24,82.76394422310757,82.76394422310757,82.76394422310757,82.76394422310757,10000
2013-06-25,82.8660358565737,82.8660358565737,82.8660358565737,82.8660358565737,10000
2013-06-26,82.96812749003985,82.96812749003985,82.96812749003985,82.96812749003985,10000
2013-06-27,83.07021912350598,83.07021912350598,83.07021912350598,83.07021912350598,10000
2013-06-28,83.17231075697211,83.17231075697211,83.17231075697211,83.17231075697211,10000
2013-07-01,83.47858565737052,83.47858565737052,83.47858565737052,83.47858565737052,10000
2013-07-02,83.58067729083666,83.58067729083666,83.58067729083666,83.58067729083666,10000
2013-07-03,83.68276892430279,83.68276892430279,83.68276892430279,83.68276892430279,10000
2013-07-05,83.88695219123505,83.88695219123505,83.88695219123505,83.88695219123505,10000
2013-07-08,84.19322709163347,84.19322709163347,84.19322709163347,84.19322709163347,10000
2013-07-09,84.2953187250996,84.2953187250996,84.2953187250996,84.2953187250996,10000
2013-07-10,84.39741035856574,84.39741035856574,84.39741035856574,84.39741035856574,10000
2013-07-11,84.49950199203187,84.49950199203187,84.49950199203187,84.49950199203187,10000
2013-07-12,84.60159362549801,84.60159362549801,84.60159362549801,84.60159362549801,10000
2013-07-15,84.90786852589642,84.90786852589642,84.90786852589642,84.90786852589642,10000
2013-07-16,85.00996015936255,85.00996015936255,85.00996015936255,85.00996015936255,10000
2013-07-17,85.11205179282868,85.11205179282868,85.11205179282868,85.11205179282868,10000
2013-07-18,85.21414342629483,85.21414342629483,85.21414342629483,85.21414342629483,10000
2013-07-19,85.31623505976096,85.31623505976096,85.31623505976096,85.31623505976096,10000
2013-07-22,85.62250996015936,85.62250996015936,85.62250996015936,85.62250996015936,10000
2013-07-23,85.7246015936255,85.7246015936255,85.7246015936255,85.7246015936255,10000
2013-07-24,85.82669322709164,85.82669322709164,85.82669322709164,85.82669322709164,10000
2013-07-25,85.92878486055777,85.92878486055777,85.92878486055777,85.92878486055777,10000
2013-07-26,86.03087649402391,86.03087649402391,86.03087649402391,86.03087649402391,10000
2013-07-29,86.3371513944223,86.3371513944223,86.3371513944223,86.3371513944223,10000
2013-07-30,86.43924302788845,86.43924302788845,86.43924302788845,86.43924302788845,10000
2013-07-31,86.54133466135458,86.54133466135458,86.54133466135458,86.54133466135458,10000
2013-08-01,86.64342629482071,86.64342629482071,86.64342629482071,86.64342629482071,10000
2013-08-02,86.74551792828686,86.74551792828686,86.74551792828686,86.74551792828686,10000
2013-08-05,87.05179282868527,87.05179282868527,87.05179282868527,87.05179282868527,10000
2013-08-06,87.1538844621514,87.1538844621514,87.1538844621514,87.1538844621514,10000
2013-08-07,87.25597609561753,87.25597609561753,87.25597609561753,87.25597609561753,10000
2013-08-08,87.35806772908367,87.35806772908367,87.35806772908367,87.35806772908367,10000
2013-08-09,87.4601593625498,87.4601593625498,87.4601593625498,87.4601593625498,10000
2013-08-12,87.76643426294821,87.76643426294821,87.76643426294821,87.76643426294821,10000
2013-08-13,87.86852589641434,87.86852589641434,87.86852589641434,87.86852589641434,10000
2013-08-14,87.97061752988049,87.97061752988049,87.97061752988049,87.97061752988049,10000
2013-08-15,88.07270916334662,88.07270916334662,88.07270916334662,88.07270916334662,10000
2013-08-16,88.17480079681275,88.17480079681275,88.17480079681275,88.17480079681275,10000
2013-08-19,88.48107569721115,88.48107569721115,88.48107569721115,88.48107569721115,10000
2013-08-20,88.5831673306773,88.5831673306773,88.5831673306773,88.5831673306773,10000
2013-08-21,88.68525896414343,88.68525896414343,88.68525896414343,88.68525896414343,10000
2013-08-22,88.78735059760956,88.78735059760956,88.78735059760956,88.78735059760956,10000
2013-08-23,88.88944223107569,88.88944223107569,88.88944223107569,88.88944223107569,10000
2013-08-26,89.19571713147411,89.19571713147411,89.19571713147411,89.19571713147411,10000
2013-08-27,89.29780876494024,89.29780876494024,89.29780876494024,89.29780876494024,10000
2013-08-28,89.39990039840637,89.39990039840637,89.39990039840637,89.39990039840637,10000
2013-08-29,89.5019920318725,89.5019920318725,89.5019920318725,89.5019920318725,10000
2013-08-30,89.60408366533865,89.60408366533865,89.60408366533865,89.60408366533865,10000
2013-09-03,90.01245019920319,90.01245019920319,90.01245019920319,90.01245019920319,10000
2013-09-04,90.11454183266932,90.11454183266932,90.11454183266932,90.11454183266932,10000
2013-09-05,90.21663346613546,90.21663346613546,90.21663346613546,90.21663346613546,10000
2013-09-06,90.3187250996016,90.3187250996016,90.3187250996016,90.3187250996016,10000
2013-09-09,90.625,90.625,90.625,90.625,10000
2013-09-10,90.72709163346613,90.72709163346613,90.72709163346613,90.72709163346613,10000
2013-09-11,90.82918326693228,90.82918326693228,90.82918326693228,90.82918326693228,10000
2013-09-12,90.9312749003984,90.9312749003984,90.9312749003984,90.9312749003984,10000
2013-09-13,91.03336653386455,91.03336653386455,91.03336653386455,91.03336653386455,10000
2013-09-16,91.33964143426294,91.33964143426294,91.33964143426294,91.33964143426294,10000
2013-09-17,91.44173306772909,91.44173306772909,91.44173306772909,91.44173306772909,10000
2013-09-18,91.54382470119522,91.54382470119522,91.54382470119522,91.54382470119522,10000
2013-09-19,91.64591633466136,91.64591633466136,91.64591633466136,91.64591633466136,10000
2013-09-20,91.7480079681275,91.7480079681275,91.7480079681275,91.7480079681275,10000
2013-09-23,92.0542828685259,92.0542828685259,92.0542828685259,92.0542828685259,10000
2013-09-24,92.15637450199203,92.15637450199203,92.15637450199203,92.15637450199203,10000
2013-09-25,92.25846613545816,92.25846613545816,92.25846613545816,92.25846613545816,10000
2013-09-26,92.36055776892431,92.36055776892431,92.36055776892431,92.36055776892431,10000
2013-09-27,92.46264940239044,92.46264940239044,92.46264940239044,92.46264940239044,10000
2013-09-30,92.76892430278885,92.76892430278885,92.76892430278885,92.76892430278885,10000
2013-10-01,92.87101593625498,92.87101593625498,92.87101593625498,92.87101593625498,10000
2013-10-02,92.97310756972112,92.97310756972112,92.97310756972112,92.97310756972112,10000
2013-10-03,93.07519920318725,93.07519920318725,93.07519920318725,93.07519920318725,10000
2013-10-04,93.17729083665338,93.17729083665338,93.17729083665338,93.17729083665338,10000
2013-10-07,93.48356573705179,93.48356573705179,93.48356573705179,93.48356573705179,10000
2013-10-08,93.58565737051794,93.58565737051794,93.58565737051794,93.58565737051794,10000
2013-10-09,93.68774900398407,93.68774900398407,93.68774900398407,93.68774900398407,10000
2013-10-10,93.7898406374502,93.7898406374502,93.7898406374502,93.7898406374502,10000
2013-10-11,93.89193227091633,93.89193227091633,93.89193227091633,93.89193227091633,10000
2013-10-14,94.19820717131475,94.19820717131475,94.19820717131475,94.19820717131475,10000
2013-10-15,94.30029880478088,94.30029880478088,94.30029880478088,94.30029880478088,10000
2013-10-16,94.40239043824701,94.40239043824701,94.40239043824701,94.40239043824701,10000
2013-10-17,94.50448207171314,94.50448207171314,94.50448207171314,94.50448207171314,10000
2013-10-18,94.60657370517929,94.60657370517929,94.60657370517929,94.60657370517929,10000
2013-10-21,94.9128486055777,94.9128486055777,94.9128486055777,94.9128486055777,10000
2013-10-22,95.01494023904382,95.01494023904382,95.01494023904382,95.01494023904382,10000
2013-10-23,95.11703187250995,95.11703187250995,95.11703187250995,95.11703187250995,10000
2013-10-24,95.2191235059761,95.2191235059761,95.2191235059761,95.2191235059761,10000
2013-10-25,95.32121513944223,95.32121513944223,95.32121513944223,95.32121513944223,10000
2013-10-28,95.62749003984064,95.62749003984064,95.62749003984064,95.62749003984064,10000
2013-10-29,95.72958167330677,95.72958167330677,95.72958167330677,95.72958167330677,10000
2013-10-30,95.83167330677291,95.83167330677291,95.83167330677291,95.83167330677291,10000
2013-10-31,95.93376494023904,95.93376494023904,95.93376494023904,95.93376494023904,10000
2013-11-01,96.03585657370519,96.03585657370519,96.03585657370519,96.03585657370519,10000
2013-11-04,96.34213147410358,96.34213147410358,96.34213147410358,96.34213147410358,10000
2013-11-05,96.44422310756973,96.44422310756973,96.44422310756973,96.44422310756973,10000
2013-11-06,96.54631474103586,96.54631474103586,96.54631474103586,96.54631474103586,10000
2013-11-07,96.648406374502,96.648406374502,96.648406374502,96.648406374502,10000
2013-11-08,96.75049800796813,96.75049800796813,96.75049800796813,96.75049800796813,10000
2013-11-11,97.05677290836653,97.05677290836653,97.05677290836653,97.05677290836653,10000
2013-11-12,97.15886454183267,97.15886454183267,97.15886454183267,97.15886454183267,10000
2013-11-13,97.26095617529882,97.26095617529882,97.26095617529882,97.26095617529882,10000
2013-11-14,97.36304780876495,97.36304780876495,97.36304780876495,97.36304780876495,10000
2013-11-15,97.46513944223108,97.46513944223108,97.46513944223108,97.46513944223108,10000
2013-11-18,97.77141434262948,97.77141434262948,97.77141434262948,97.77141434262948,10000
2013-11-19,97.87350597609563,97.87350597609563,97.87350597609563,97.87350597609563,10000
2013-11-20,97.97559760956176,97.97559760956176,97.97559760956176,97.97559760956176,10000
2013-11-21,98.07768924302789,98.07768924302789,98.07768924302789,98.07768924302789,10000
2013-11-22,98.17978087649402,98.17978087649402,98.17978087649402,98.17978087649402,10000
2013-11-25,98.48605577689244,98.48605577689244,98.48605577689244,98.48605577689244,10000
2013-11-26,98.58814741035857,98.58814741035857,98.58814741035857,98.58814741035857,10000
2013-11-27,98.6902390438247,98.6902390438247,98.6902390438247,98.6902390438247,10000
2013-11-29,98.89442231075697,98.89442231075697,98.89442231075697,98.89442231075697,10000
2013-12-02,99.20069721115539,99.20069721115539,99.20069721115539,99.20069721115539,10000
2013-12-03,99.30278884462152,99.30278884462152,99.30278884462152,99.30278884462152,10000
2013-12-04,99.40488047808765,99.40488047808765,99.40488047808765,99.40488047808765,10000
2013-12-05,99.50697211155378,99.50697211155378,99.50697211155378,99.50697211155378,10000
2013-12-06,99.60906374501992,99.60906374501992,99.60906374501992,99.60906374501992,10000
2013-12-09,99.91533864541833,99.91533864541833,99.91533864541833,99.91533864541833,10000
2013-12-10,100.01743027888446,100.01743027888446,100.01743027888446,100.01743027888446,10000
2013-12-11,100.11952191235059,100.11952191235059,100.11952191235059,100.11952191235059,10000
2013-12-12,100.22161354581674,100.22161354581674,100.22161354581674,100.22161354581674,10000
2013-12-13,100.32370517928287,100.32370517928287,100.32370517928287,100.32370517928287,10000
2013-12-16,100.62998007968127,100.62998007968127,100.62998007968127,100.62998007968127,10000
2013-12-17,100.7320717131474,100.7320717131474,100.7320717131474,100.7320717131474,10000
2013-12-18,100.83416334661355,100.83416334661355,100.83416334661355,100.83416334661355,10000
2013-12-19,100.93625498007968,100.93625498007968,100.93625498007968,100.93625498007968,10000
2013-12-20,101.03834661354583,101.03834661354583,101.03834661354583,101.03834661354583,10000
2013-12-23,101.34462151394422,101.34462151394422,101.34462151394422,101.34462151394422,10000
2013-12-24,101.44671314741036,101.44671314741036,101.44671314741036,101.44671314741036,10000
2013-12-26,101.65089641434264,101.65089641434264,101.65089641434264,101.65089641434264,10000
2013-12-27,101.75298804780877,101.75298804780877,101.75298804780877,101.75298804780877,10000
2013-12-30,102.05926294820718,102.05926294820718,102.05926294820718,102.05926294820718,10000
2013-12-31,102.16135458167331,102.16135458167331,102.16135458167331,102.16135458167331,10000
2014-01-02,102.36553784860558,102.36553784860558,102.36553784860558,102.36553784860558,10000
2014-01-03,102.46762948207171,102.46762948207171,102.46762948207171,102.46762948207171,10000
2014-01-06,102.77390438247012,102.77390438247012,102.77390438247012,102.77390438247012,10000
2014-01-07,102.87599601593627,102.87599601593627,102.87599601593627,102.87599601593627,10000
2014-01-08,102.9780876494024,102.9780876494024,102.9780876494024,102.9780876494024,10000
2014-01-09,103.08017928286853,103.08017928286853,103.08017928286853,103.08017928286853,10000
2014-01-10,103.18227091633466,103.18227091633466,103.18227091633466,103.18227091633466,10000
2014-01-13,103.48854581673308,103.48854581673308,103.48854581673308,103.48854581673308,10000
2014-01-14,103.59063745019921,103.59063745019921,103.59063745019921,103.59063745019921,10000
2014-01-15,103.69272908366534,103.69272908366534,103.69272908366534,103.69272908366534,10000
2014-01-16,103.79482071713147,103.79482071713147,103.79482071713147,103.79482071713147,10000
2014-01-17,103.8969123505976,103.8969123505976,103.8969123505976,103.8969123505976,10000
2014-01-21,104.30527888446215,104.30527888446215,104.30527888446215,104.30527888446215,10000
2014-01-22,104.40737051792829,104.40737051792829,104.40737051792829,104.40737051792829,10000
2014-01-23,104.50946215139442,104.50946215139442,104.50946215139442,104.50946215139442,10000
2014-01-24,104.61155378486056,104.61155378486056,104.61155378486056,104.61155378486056,10000
2014-01-27,104.91782868525897,104.91782868525897,104.91782868525897,104.91782868525897,10000
2014-01-28,105.0199203187251,105.0199203187251,105.0199203187251,105.0199203187251,10000
2014-01-29,105.12201195219123,105.12201195219123,105.12201195219123,105.12201195219123,10000
2014-01-30,105.22410358565737,105.22410358565737,105.22410358565737,105.22410358565737,10000
2014-01-31,105.3261952191235,105.3261952191235,105.3261952191235,105.3261952191235,10000
2014-02-03,105.63247011952191,105.63247011952191,105.63247011952191,105.63247011952191,10000
2014-02-04,105.73456175298804,105.73456175298804,105.73456175298804,105.73456175298804,10000
2014-02-05,105.83665338645419,105.83665338645419,105.83665338645419,105.83665338645419,10000
2014-02-06,105.93874501992032,105.93874501992032,105.93874501992032,105.93874501992032,10000
2014-02-07,106.04083665338646,106.04083665338646,106.04083665338646,106.04083665338646,10000
2014-02-10,106.34711155378486,106.34711155378486,106.34711155378486,106.34711155378486,10000
2014-02-11,106.449203187251,106.449203187251,106.449203187251,106.449203187251,10000
2014-02-12,106.55129482071713,106.55129482071713,106.55129482071713,106.55129482071713,10000
2014-02-13,106.65338645418328,106.65338645418328,106.65338645418328,106.65338645418328,10000
2014-02-14,106.75547808764941,106.75547808764941,106.75547808764941,106.75547808764941,10000
2014-02-18,107.16384462151395,107.16384462151395,107.16384462151395,107.16384462151395,10000
2014-02-19,107.26593625498009,107.26593625498009,107.26593625498009,107.26593625498009,10000
2014-02-20,107.36802788844622,107.36802788844622,107.36802788844622,107.36802788844622,10000
2014-02-21,107.47011952191235,107.47011952191235,107.47011952191235,107.47011952191235,10000
2014-02-24,107.77639442231076,107.77639442231076,107.77639442231076,107.77639442231076,10000
2014-02-25,107.8784860557769,107.8784860557769,107.8784860557769,107.8784860557769,10000
2014-02-26,107.98057768924303,107.98057768924303,107.98057768924303,107.98057768924303,10000
2014-02-27,108.08266932270917,108.08266932270917,108.08266932270917,108.08266932270917,10000
2014-02-28,108.1847609561753,108.1847609561753,108.1847609561753,108.1847609561753,10000
2014-03-03,108.49103585657372,108.49103585657372,108.49103585657372,108.49103585657372,10000
2014-03-04,108.59312749003985,108.59312749003985,108.59312749003985,108.59312749003985,10000
2014-03-05,108.69521912350598,108.69521912350598,108.69521912350598,108.69521912350598,10000
2014-03-06,108.79731075697211,108.79731075697211,108.79731075697211,108.79731075697211,10000
2014-03-07,108.89940239043824,108.89940239043824,108.89940239043824,108.89940239043824,10000
2014-03-10,109.20567729083666,109.20567729083666,109.20567729083666,109.20567729083666,10000
2014-03-11,109.30776892430279,109.30776892430279,109.30776892430279,109.30776892430279,10000
2014-03-12,109.40986055776892,109.40986055776892,109.40986055776892,109.40986055776892,10000
2014-03-13,109.51195219123505,109.51195219123505,109.51195219123505,109.51195219123505,10000
2014-03-14,109.6140438247012,109.6140438247012,109.6140438247012,109.6140438247012,10000
2014-03-17,109.9203187250996,109.9203187250996,109.9203187250996,109.9203187250996,10000
2014-03-18,110.02241035856574,110.02241035856574,110.02241035856574,110.02241035856574,10000
2014-03-19,110.12450199203187,110.12450199203187,110.12450199203187,110.12450199203187,10000
2014-03-20,110.22659362549801,110.22659362549801,110.22659362549801,110.22659362549801,10000
2014-03-21,110.32868525896416,110.32868525896416,110.32868525896416,110.32868525896416,10000
2014-03-24,110.63496015936255,110.63496015936255,110.63496015936255,110.63496015936255,10000
2014-03-25,110.73705179282868,110.73705179282868,110.73705179282868,110.73705179282868,10000
2014-03-26,110.83914342629483,110.83914342629483,110.83914342629483,110.83914342629483,10000
2014-03-27,110.94123505976096,110.94123505976096,110.94123505976096,110.94123505976096,10000
2014-03-28,111.0433266932271,111.0433266932271,111.0433266932271,111.0433266932271,10000
2014-03-31,111.3496015936255,111.3496015936255,111.3496015936255,111.3496015936255,10000
2014-04-01,111.45169322709164,111.45169322709164,111.45169322709164,111.45169322709164,10000
2014-04-02,111.55378486055777,111.55378486055777,111.55378486055777,111.55378486055777,10000
2014-04-03,111.65587649402391,111.65587649402391,111.65587649402391,111.65587649402391,10000
2014-04-04,111.75796812749005,111.75796812749005,111.75796812749005,111.75796812749005,10000
2014-04-07,112.06424302788845,112.06424302788845,112.06424302788845,112.06424302788845,10000
2014-04-08,112.16633466135458,112.16633466135458,112.16633466135458,112.16633466135458,10000
2014-04-09,112.26842629482073,112.26842629482073,112.26842629482073,112.26842629482073,10000
2014-04-10,112.37051792828686,112.37051792828686,112.37051792828686,112.37051792828686,10000
2014-04-11,112.47260956175299,112.47260956175299,112.47260956175299,112.47260956175299,10000
2014-04-14,112.7788844621514,112.7788844621514,112.7788844621514,112.7788844621514,10000
2014-04-15,112.88097609561754,112.88097609561754,112.88097609561754,112.88097609561754,10000
2014-04-16,112.98306772908367,112.98306772908367,112.98306772908367,112.98306772908367,10000
2014-04-17,113.0851593625498,113.0851593625498,113.0851593625498,113.0851593625498,10000
2014-04-21,113.49352589641435,113.49352589641435,113.49352589641435,113.49352589641435,10000
2014-04-22,113.59561752988049,113.59561752988049,113.59561752988049,113.59561752988049,10000
2014-04-23,113.69770916334662,113.69770916334662,113.69770916334662,113.69770916334662,10000
2014-04-24,113.79980079681275,113.79980079681275,113.79980079681275,113.79980079681275,10000
2014-04-25,113.90189243027888,113.90189243027888,113.90189243027888,113.90189243027888,10000
2014-04-28,114.2081673306773,114.2081673306773,114.2081673306773,114.2081673306773,10000
2014-04-29,114.31025896414343,114.31025896414343,114.31025896414343,114.31025896414343,10000
